LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HEATING PHASE ===
Rate = 1 K/ps
Duration = 2006 ps = 20060000 steps
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.003 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HEATING ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
    292000   311.18833     -40694.966      388.66159     -40306.304      79.826769      130970.54    
    293000   311.18833     -40694.967      388.66159     -40306.306      79.815088      130970.54    
    294000   311.18833     -40694.969      388.66159     -40306.307      79.826708      130970.54    
    295000   311.18833     -40694.961      388.66159     -40306.3        79.840314      130970.54    
    296000   311.18833     -40694.965      388.66159     -40306.303      79.790341      130970.54    
    297000   311.18833     -40694.969      388.66159     -40306.307      79.787285      130970.54    
    298000   311.18833     -40694.964      388.66159     -40306.303      79.887091      130970.54    
    299000   311.18833     -40694.965      388.66159     -40306.303      79.908457      130970.54    
    300000   311.18833     -40694.967      388.66159     -40306.305      79.808932      130970.54    
    301000   311.18833     -40694.968      388.66159     -40306.307      79.787367      130970.54    
    302000   311.18833     -40694.967      388.66159     -40306.305      79.824004      130970.54    
    303000   311.18833     -40694.968      388.66159     -40306.307      79.810324      130970.54    
    304000   311.18833     -40694.97       388.66159     -40306.308      79.774735      130970.54    
    305000   311.18833     -40694.964      388.66159     -40306.302      79.827694      130970.54    
    306000   311.18833     -40694.967      388.66159     -40306.306      79.781686      130970.54    
    307000   311.18833     -40694.962      388.66159     -40306.3        79.908938      130970.54    
    308000   311.18833     -40694.968      388.66159     -40306.307      79.807097      130970.54    
    309000   311.18833     -40694.965      388.66159     -40306.304      79.846266      130970.54    
    310000   311.18833     -40694.967      388.66159     -40306.305      79.740174      130970.54    
    311000   311.18833     -40694.969      388.66159     -40306.308      79.826846      130970.54    
    312000   311.18833     -40694.967      388.66159     -40306.305      79.879022      130970.54    
    313000   311.18833     -40694.966      388.66159     -40306.304      79.831713      130970.54    
    314000   311.18833     -40694.967      388.66159     -40306.306      79.809552      130970.54    
    315000   311.18833     -40694.968      388.66159     -40306.306      79.806661      130970.54    
    316000   311.18833     -40694.969      388.66159     -40306.307      79.793189      130970.54    
    317000   311.18833     -40694.968      388.66159     -40306.306      79.773677      130970.54    
    318000   311.18833     -40694.969      388.66159     -40306.308      79.799453      130970.54    
    319000   311.18833     -40694.967      388.66159     -40306.306      79.839771      130970.54    
    320000   311.18833     -40694.967      388.66159     -40306.305      79.779667      130970.54    
    321000   311.18833     -40694.969      388.66159     -40306.307      79.823877      130970.54    
    322000   311.18833     -40694.969      388.66159     -40306.308      79.847177      130970.54    
    323000   311.18833     -40694.968      388.66159     -40306.306      79.834131      130970.54    
    324000   311.18833     -40694.967      388.66159     -40306.305      79.858935      130970.54    
    325000   311.18833     -40694.965      388.66159     -40306.303      79.789769      130970.54    
    326000   311.18833     -40694.967      388.66159     -40306.306      79.767844      130970.54    
    327000   311.18833     -40694.968      388.66159     -40306.306      79.793185      130970.54    
    328000   311.18833     -40694.966      388.66159     -40306.304      79.843962      130970.54    
    329000   311.18833     -40694.963      388.66159     -40306.301      79.812421      130970.54    
    330000   311.18833     -40694.963      388.66159     -40306.302      79.843867      130970.54    
    331000   311.18833     -40694.969      388.66159     -40306.307      79.762328      130970.54    
    332000   311.18833     -40694.968      388.66159     -40306.306      79.740627      130970.54    
    333000   311.18833     -40694.966      388.66159     -40306.304      79.846679      130970.54    
    334000   311.18833     -40694.965      388.66159     -40306.303      79.905986      130970.54    
    335000   311.18833     -40694.968      388.66159     -40306.307      79.787233      130970.54    
    336000   311.18833     -40694.964      388.66159     -40306.303      79.833192      130970.54    
    337000   311.18833     -40694.963      388.66159     -40306.301      79.764505      130970.54    
    338000   311.18833     -40694.967      388.66159     -40306.305      79.846242      130970.54    
    339000   311.18833     -40694.969      388.66159     -40306.307      79.723908      130970.54    
    340000   311.18833     -40694.967      388.66159     -40306.305      79.750073      130970.54    
    341000   311.18833     -40694.967      388.66159     -40306.305      79.849091      130970.54    
    342000   311.18833     -40694.97       388.66159     -40306.308      79.805362      130970.54    
    343000   311.18833     -40694.968      388.66159     -40306.307      79.835966      130970.54    
    344000   311.18833     -40694.967      388.66159     -40306.306      79.844846      130970.54    
    345000   311.18833     -40694.966      388.66159     -40306.304      79.875784      130970.54    
    346000   311.18833     -40694.966      388.66159     -40306.305      79.854084      130970.54    
    347000   311.18833     -40694.966      388.66159     -40306.305      79.850638      130970.54    
    348000   311.18833     -40694.967      388.66159     -40306.306      79.710663      130970.54    
    349000   311.18833     -40694.966      388.66159     -40306.305      79.799814      130970.54    
    350000   311.18833     -40694.969      388.66159     -40306.307      79.7339        130970.54    
    351000   311.18833     -40694.965      388.66159     -40306.303      79.819912      130970.54    
    352000   311.18833     -40694.965      388.66159     -40306.304      79.864674      130970.54    
    353000   311.18833     -40694.965      388.66159     -40306.304      79.83759       130970.54    
    354000   311.18833     -40694.965      388.66159     -40306.303      79.789054      130970.54    
    355000   311.18833     -40694.966      388.66159     -40306.305      79.901542      130970.54    
    356000   311.18833     -40694.964      388.66159     -40306.303      79.830567      130970.54    
    357000   311.18833     -40694.963      388.66159     -40306.301      79.958771      130970.54    
    358000   311.18833     -40694.968      388.66159     -40306.307      79.844642      130970.54    
    359000   311.18833     -40694.966      388.66159     -40306.305      79.884947      130970.54    
    360000   311.18833     -40694.97       388.66159     -40306.309      79.815692      130970.54    
    361000   311.18833     -40694.967      388.66159     -40306.305      79.877737      130970.54    
    362000   311.18833     -40694.967      388.66159     -40306.306      79.871872      130970.54    
    363000   311.18833     -40694.967      388.66159     -40306.305      79.779802      130970.54    
    364000   311.18833     -40694.966      388.66159     -40306.304      79.883355      130970.54    
    365000   311.18833     -40694.967      388.66159     -40306.306      79.862606      130970.54    
    366000   311.18833     -40694.966      388.66159     -40306.304      79.846673      130970.54    
    367000   311.18833     -40694.966      388.66159     -40306.304      79.861412      130970.54    
    368000   311.18833     -40694.966      388.66159     -40306.304      79.894028      130970.54    
    369000   311.18833     -40694.968      388.66159     -40306.307      79.811816      130970.54    
    370000   311.18833     -40694.965      388.66159     -40306.303      79.878818      130970.54    
    371000   311.18833     -40694.966      388.66159     -40306.305      79.803729      130970.54    
    372000   311.18833     -40694.966      388.66159     -40306.305      79.907141      130970.54    
    373000   311.18833     -40694.967      388.66159     -40306.305      79.850242      130970.54    
    374000   311.18833     -40694.969      388.66159     -40306.308      79.806621      130970.54    
    375000   311.18833     -40694.96       388.66159     -40306.298      79.994707      130970.54    
    376000   311.18833     -40694.967      388.66159     -40306.306      79.778677      130970.54    
    377000   311.18833     -40694.966      388.66159     -40306.304      79.805464      130970.54    
    378000   311.18833     -40694.967      388.66159     -40306.306      79.841744      130970.54    
    379000   311.18833     -40694.967      388.66159     -40306.305      79.780385      130970.54    
    380000   311.18833     -40694.97       388.66159     -40306.308      79.832895      130970.54    
    381000   311.18833     -40694.967      388.66159     -40306.306      79.807379      130970.54    
    382000   311.18833     -40694.966      388.66159     -40306.304      79.831933      130970.54    
    383000   311.18833     -40694.966      388.66159     -40306.304      79.763412      130970.54    
    384000   311.18833     -40694.96       388.66159     -40306.298      79.878676      130970.54    
    385000   311.18833     -40694.968      388.66159     -40306.306      79.643495      130970.54    
    386000   311.18833     -40694.969      388.66159     -40306.307      79.81499       130970.54    
    387000   311.18833     -40694.966      388.66159     -40306.304      79.891925      130970.54    
    388000   311.18833     -40694.964      388.66159     -40306.302      79.881979      130970.54    
    389000   311.18833     -40694.966      388.66159     -40306.304      79.872463      130970.54    
    390000   311.18833     -40694.967      388.66159     -40306.305      79.817718      130970.54    
    391000   311.18833     -40694.964      388.66159     -40306.302      79.927565      130970.54    
    392000   311.18833     -40694.968      388.66159     -40306.306      79.858175      130970.54    
    393000   311.18833     -40694.968      388.66159     -40306.306      79.744122      130970.54    
    394000   311.18833     -40694.964      388.66159     -40306.303      79.820504      130970.54    
    395000   311.18833     -40694.969      388.66159     -40306.307      79.816563      130970.54    
    396000   311.18833     -40694.967      388.66159     -40306.305      79.740495      130970.54    
    397000   311.18833     -40694.968      388.66159     -40306.306      79.809203      130970.54    
    398000   311.18833     -40694.964      388.66159     -40306.302      79.931425      130970.54    
    399000   311.18833     -40694.965      388.66159     -40306.303      79.874512      130970.54    
    400000   311.18833     -40694.967      388.66159     -40306.306      79.805692      130970.54    
    401000   311.18833     -40694.97       388.66159     -40306.308      79.84047       130970.54    
    402000   311.18833     -40694.965      388.66159     -40306.303      79.885705      130970.54    
    403000   311.18833     -40694.97       388.66159     -40306.308      79.787278      130970.54    
    404000   311.18833     -40694.966      388.66159     -40306.305      79.870509      130970.54    
    405000   311.18833     -40694.967      388.66159     -40306.305      79.805185      130970.54    
    406000   311.18833     -40694.966      388.66159     -40306.304      79.83904       130970.54    
    407000   311.18833     -40694.969      388.66159     -40306.307      79.733145      130970.54    
    408000   311.18833     -40694.966      388.66159     -40306.305      79.869433      130970.54    
    409000   311.18833     -40694.968      388.66159     -40306.306      79.806252      130970.54    
    410000   311.18833     -40694.964      388.66159     -40306.303      79.819474      130970.54    
    411000   311.18833     -40694.967      388.66159     -40306.305      79.860349      130970.54    
    412000   311.18833     -40694.969      388.66159     -40306.307      79.840032      130970.54    
    413000   311.18833     -40694.967      388.66159     -40306.305      79.82658       130970.54    
    414000   311.18833     -40694.963      388.66159     -40306.301      79.855188      130970.54    
    415000   311.18833     -40694.968      388.66159     -40306.307      79.811328      130970.54    
    416000   311.18833     -40694.965      388.66159     -40306.304      79.784716      130970.54    
    417000   311.18833     -40694.966      388.66159     -40306.305      79.83712       130970.54    
    418000   311.18833     -40694.967      388.66159     -40306.305      79.7832        130970.54    
    419000   311.18833     -40694.969      388.66159     -40306.307      79.86242       130970.54    
    420000   311.18833     -40694.964      388.66159     -40306.302      79.870484      130970.54    
    421000   311.18833     -40694.964      388.66159     -40306.302      79.883662      130970.54    
    422000   311.18833     -40694.967      388.66159     -40306.305      79.82667       130970.54    
    423000   311.18833     -40694.963      388.66159     -40306.301      79.839053      130970.54    
    424000   311.18833     -40694.966      388.66159     -40306.305      79.777462      130970.54    
    425000   311.18833     -40694.968      388.66159     -40306.307      79.751576      130970.54    
    426000   311.18833     -40694.966      388.66159     -40306.304      79.818354      130970.54    
    427000   311.18833     -40694.968      388.66159     -40306.307      79.826487      130970.54    
    428000   311.18833     -40694.961      388.66159     -40306.299      79.945919      130970.54    
    429000   311.18833     -40694.968      388.66159     -40306.306      79.865709      130970.54    
    430000   311.18833     -40694.97       388.66159     -40306.308      79.799378      130970.54    
    431000   311.18833     -40694.967      388.66159     -40306.306      79.712284      130970.54    
    432000   311.18833     -40694.968      388.66159     -40306.307      79.843035      130970.54    
    433000   311.18833     -40694.967      388.66159     -40306.305      79.750258      130970.54    
    434000   311.18833     -40694.963      388.66159     -40306.302      79.904989      130970.54    
    435000   311.18833     -40694.968      388.66159     -40306.306      79.867848      130970.54    
    436000   311.18833     -40694.966      388.66159     -40306.305      79.888438      130970.54    
    437000   311.18833     -40694.966      388.66159     -40306.304      79.780925      130970.54    
    438000   311.18833     -40694.968      388.66159     -40306.306      79.833197      130970.54    
    439000   311.18833     -40694.966      388.66159     -40306.305      79.844531      130970.54    
    440000   311.18833     -40694.969      388.66159     -40306.307      79.801353      130970.54    
    441000   311.18833     -40694.968      388.66159     -40306.306      79.829592      130970.54    
    442000   311.18833     -40694.966      388.66159     -40306.304      79.847252      130970.54    
    443000   311.18833     -40694.966      388.66159     -40306.305      79.809253      130970.54    
    444000   311.18833     -40694.969      388.66159     -40306.307      79.843404      130970.54    
    445000   311.18833     -40694.967      388.66159     -40306.305      79.705852      130970.54    
    446000   311.18833     -40694.968      388.66159     -40306.306      79.863792      130970.54    
    447000   311.18833     -40694.965      388.66159     -40306.303      79.839076      130970.54    
    448000   311.18833     -40694.959      388.66159     -40306.298      79.900572      130970.54    
    449000   311.18833     -40694.967      388.66159     -40306.305      79.834215      130970.54    
    450000   311.18833     -40694.968      388.66159     -40306.307      79.811535      130970.54    
    451000   311.18833     -40694.967      388.66159     -40306.305      79.814206      130970.54    
    452000   311.18833     -40694.968      388.66159     -40306.306      79.802345      130970.54    
    453000   311.18833     -40694.969      388.66159     -40306.308      79.803368      130970.54    
    454000   311.18833     -40694.968      388.66159     -40306.306      79.835952      130970.54    
    455000   311.18833     -40694.965      388.66159     -40306.304      79.811515      130970.54    
    456000   311.18833     -40694.967      388.66159     -40306.306      79.761394      130970.54    
    457000   311.18833     -40694.967      388.66159     -40306.305      79.889824      130970.54    
    458000   311.18833     -40694.963      388.66159     -40306.302      79.936388      130970.54    
    459000   311.18833     -40694.969      388.66159     -40306.307      79.715082      130970.54    
    460000   311.18833     -40694.968      388.66159     -40306.307      79.806801      130970.54    
