ITEM: TIMESTEP
26000
ITEM: NUMBER OF ATOMS
2835
ITEM: BOX BOUNDS pp pp pp
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
ITEM: ATOMS id type x y z q
239 1 55.1412 22.1769 30.1239 0.0658137
236 1 56.0611 23.9093 28.5435 0.0626831
1180 2 55.413 23.1501 28.1416 -0.10108
1179 1 56.6526 21.3034 28.3285 0.0682557
1177 2 56.213 21.917 27.5671 -0.1048
1488 2 57.2693 22.5997 26.6325 -0.217256
1385 1 57.9484 23.2424 27.2427 0.0824633
1275 1 6.47482 30.436 26.5144 0.092372
519 3 44.2429 27.0447 24.1593 -0.14845
518 3 43.1221 26.6984 24.6404 -0.135242
483 1 44.6665 27.9132 25.7931 0.1997
574 1 52.1004 24.2466 26.7107 0.0872972
1453 3 48.1325 26.6159 26.6467 -0.101156
1454 3 47.8707 27.6595 27.2922 -0.101488
244 1 53.0226 23.9732 28.7299 0.0773
243 1 53.9621 24.456 30.1898 0.0879324
1264 1 1.31985 34.7879 25.6053 0.103203
1262 1 2.76794 35.2485 26.5381 0.184412
1261 2 2.38683 34.6847 25.6398 -0.291311
1263 1 2.78899 35.1713 24.7575 0.186071
1266 1 2.36739 32.6772 26.5133 0.0624665
1265 2 2.83613 33.1717 25.6243 -0.0687363
1267 1 2.47203 32.6175 24.7365 0.0666334
1575 3 3.53387 36.2812 28.8854 -0.116392
1574 3 3.84343 36.9939 27.8801 -0.119244
1273 1 4.17392 31.336 26.9821 0.0587625
1271 2 4.85913 31.8092 26.2875 -0.0255395
1274 2 6.13649 31.3958 26.1159 -0.153816
1268 2 4.41875 33.1529 25.7119 -0.167358
1269 1 4.89708 33.3257 24.7485 0.138763
1277 1 6.8116 31.9041 25.421 0.0950918
1270 1 4.73739 33.9579 26.378 0.132581
1380 1 29.6447 33.7262 30.253 0.0933198
721 3 3.22663 -2.33471 31.5605 -0.0935734
1247 3 -1.78025 9.30968 34.1259 -0.0889951
1248 3 -1.72781 8.29917 34.8855 -0.0993723
1071 1 45.7615 6.24258 36.4214 0.196062
1070 1 44.81 7.86168 36.1942 0.132595
1173 2 45.666 7.33841 36.5565 -0.292992
1174 1 46.2901 7.82743 37.3188 0.133158
1155 3 48.0188 5.02522 35.4916 -0.113227
1154 3 47.4306 3.90179 35.5111 -0.102311
955 1 9.73733 12.8503 36.4403 0.069318
962 1 10.2628 14.1184 34.2636 0.0973043
961 1 11.6602 12.9917 34.1412 0.0989094
954 1 11.1993 11.898 36.4289 0.0704799
960 1 11.8809 14.7802 34.0697 0.105167
959 2 11.3138 13.9861 34.5216 -0.223489
957 1 12.608 13.9474 36.3373 0.0638441
956 2 11.5372 14.0554 36.0767 -0.0906584
958 1 11.2309 15.0093 36.533 0.0622228
953 2 10.7739 12.8369 36.7549 -0.119323
1158 1 51.9964 14.1371 37.27 0.125939
1164 1 50.2584 13.599 37.2568 0.12107
1163 2 51.2965 13.3352 36.9691 -0.379389
1162 1 51.5784 12.3477 37.4335 0.215925
1165 1 51.3105 13.2561 35.8425 0.111432
1161 1 52.9696 11.1435 37.1032 0.0975652
1272 1 23.1764 22.4489 35.182 0.0501643
2177 1 68.6843 21.289 37.0859 0.107389
1228 2 69.1534 23.186 36.3409 -0.0132192
1227 1 68.1866 24.3242 34.624 0.0981547
2178 1 67.3208 22.1829 36.5624 0.0983202
2176 2 68.3782 22.1227 36.5963 -0.170932
1229 1 70.1912 23.2381 36.4542 0.0658777
1224 2 68.6394 24.4755 35.6518 -0.220275
1226 1 69.3913 25.2373 35.6722 0.0997276
1225 1 67.7709 24.8396 36.2729 0.0911448
1369 1 27.4806 34.8335 36.4272 0.130235
1379 2 29.9397 34.2384 31.1661 -0.255567
1381 1 29.5089 35.2346 31.1426 0.160392
1459 3 31.7959 36.4837 31.7395 -0.167094
1382 1 31.0323 34.3373 31.1398 0.157228
1378 1 29.9252 32.5443 32.6563 0.0709514
1367 1 29.3325 34.7555 36.556 0.162684
1366 2 28.4466 34.9057 35.9537 -0.27685
1368 1 28.5677 35.7128 35.1903 0.14906
1374 1 30.6395 34.8375 33.9147 0.111018
1370 2 28.5675 34.8574 34.4304 -0.0500946
1377 1 28.4083 33.3011 32.4042 0.0827223
1376 2 29.4318 33.5256 32.4964 -0.09317
1373 2 29.6404 34.55 33.6205 -0.0605342
1479 1 63.4614 36.9187 35.5568 0.0978202
1473 1 61.5047 36.9188 33.8308 0.0984193
1572 3 66.578 35.6241 36.7435 -0.112249
1573 3 67.1719 36.0358 35.7047 -0.104937
1823 1 62.7536 0.711552 41.5583 0.182102
1821 1 62.9757 2.56588 41.4609 0.146994
1822 1 62.7053 1.76336 43.1107 0.110645
1820 2 62.878 1.6731 42.0369 -0.30863
1241 3 63.3568 -1.45015 43.205 -0.173414
1242 3 63.4624 -2.68873 42.9678 -0.102757
1221 1 65.275 1.34171 43.1749 0.11234
1220 2 65.2688 1.40456 44.283 -0.236022
983 1 0.432205 8.67623 38.4517 0.149853
984 2 -0.263344 9.12673 40.4483 -0.113868
980 2 0.758413 9.20288 39.3581 -0.274876
982 1 1.70896 8.81604 39.6884 0.202579
981 1 1.03486 10.2726 39.0797 0.147751
986 1 -1.05167 8.42245 40.3688 0.074858
1195 1 -0.227023 9.71296 41.3484 0.0635787
1259 3 3.76839 9.38027 38.4293 -0.11363
1260 3 3.66989 9.86105 39.5981 -0.134946
1044 3 6.1385 5.58137 40.0919 -0.11099
1845 1 5.41923 4.0988 39.6757 0.446861
1043 3 5.99571 4.51262 39.3026 -0.38755
1047 3 10.8218 9.03273 41.7712 -0.102508
1048 3 11.8858 9.47739 41.2523 -0.115458
1145 3 24.0198 5.94833 40.0509 -0.0866952
1144 3 24.8282 6.06619 41.0391 -0.0880958
1159 1 52.0951 9.54764 38.787 0.0922795
1244 3 65.9642 4.50319 39.0498 -0.10411
1243 3 66.3825 5.60143 38.5554 -0.0852633
995 1 75.9249 9.39849 43.43 0.0796661
988 1 72.2178 10.6305 44.2609 0.0905378
977 1 -1.14542 14.544 41.4731 0.156658
976 2 -1.99319 13.9287 41.2494 -0.310371
978 1 -2.87211 14.4297 40.8978 0.191832
979 1 -2.08562 12.9662 41.7178 0.128753
947 1 8.87277 11.9832 38.7315 0.112219
948 1 10.2523 10.8841 38.7846 0.150768
949 1 9.9577 12.0323 40.1046 0.141401
946 2 9.9411 11.9081 39.0199 -0.257198
951 1 10.5504 13.9886 38.5756 0.0620167
950 2 10.8629 12.9838 38.3228 -0.0960041
952 1 11.8716 12.8835 38.6959 0.0824979
1156 2 51.6113 10.5204 38.5976 -0.109653
1157 1 50.7195 10.7434 39.1263 0.0787475
1160 2 52.057 11.3549 37.6497 -0.184951
1045 3 77.032 15.3758 42.8644 -0.134272
1046 3 77.1059 16.2032 43.7939 -0.0953511
987 2 73.2733 10.6009 44.2655 -0.15431
989 1 73.7433 11.4902 43.8494 0.10026
1182 1 2.5816 21.9292 38.7994 0.0487327
1153 3 30.6188 23.3482 40.8865 -0.127511
1079 1 31.7069 24.0376 42.9935 0.157356
1036 3 7.33694 28.3032 39.3116 -0.100867
1019 1 6.03717 28.8045 38.1597 0.373868
1035 3 6.76877 29.1135 38.5718 -0.33244
1152 3 30.9016 24.4422 40.3079 -0.110251
2020 2 30.1986 25.2611 43.7746 -0.155169
1076 1 30.134 25.9785 42.9133 0.125563
2023 2 30.9711 24.1796 43.7534 -0.0266632
1571 3 40.8697 28.278 43.602 -0.135066
1258 3 61.4018 25.9828 43.4209 -0.142913
1529 2 63.172 29.9153 43.4766 -0.146744
1530 1 63.9198 29.1867 43.6879 0.105588
1257 3 60.8978 26.3227 42.3095 -0.110853
1531 1 62.3721 29.6067 42.8246 0.155469
1310 1 0.309983 36.7673 41.64 0.169315
1306 1 1.89787 36.756 43.7573 0.0591861
1562 3 0.30815 36.5664 39.1463 -0.141952
1563 3 -0.982366 36.6217 38.878 -0.222936
1303 1 -0.751761 36.8666 44.0857 0.0767132
968 1 -1.54524 36.4795 37.7101 0.221714
1466 3 31.4366 34.3303 39.5201 -0.10172
1465 3 31.3271 33.0873 39.4055 -0.0969888
1405 1 48.3998 37.1657 41.3274 0.0562136
1567 3 58.8986 30.8495 43.5089 -0.12491
1484 2 63.7811 37.3099 38.1468 -0.242255
1527 1 63.2246 32.0778 42.6466 0.111195
1526 2 63.6805 31.3951 43.3843 -0.122085
1528 1 64.7316 31.5801 43.5939 0.10953
1566 3 59.6318 31.5844 42.7711 -0.117576
1486 1 63.8122 36.2532 37.8766 0.131524
1569 3 68.2791 33.3119 40.9864 -0.0776917
1568 3 67.1189 33.1148 41.4491 -0.110838
2733 1 5.14676 3.98241 48.4097 0.0198013
2734 1 4.69593 3.46146 47.9354 0.0103251
997 2 8.98108 2.45934 48.1256 -0.202271
1000 1 8.19662 1.99796 48.7417 0.0961175
999 1 9.93216 1.97332 48.422 0.0874022
998 1 8.73832 2.21025 47.0868 0.0789971
1009 1 10.132 3.70318 45.8842 0.0635462
1147 3 34.0825 2.47861 48.1427 -0.139804
1146 3 34.5871 3.47511 48.7337 -0.157418
1049 3 40.6894 -1.01629 44.6764 -0.0959222
1052 1 37.8391 -0.401135 48.3009 0.098093
1053 1 36.2126 0.220136 48.5655 0.118418
1062 1 37.6338 1.47821 50.3109 0.0667697
1061 2 37.9486 2.39892 49.8625 -0.109074
1064 2 39.0571 3.12602 50.7169 -0.208121
1051 2 37.0261 0.176289 47.8429 -0.220572
1066 1 39.862 2.45634 50.9183 0.0843396
1054 1 36.6848 -0.334209 46.9347 0.113493
1059 1 39.4315 1.49451 48.495 0.0879355
1055 2 37.521 1.61197 47.4396 -0.13679
1058 2 38.5865 2.14843 48.4303 -0.118446
1057 1 36.6829 2.31805 47.3672 0.164902
1056 1 37.9896 1.58536 46.4568 0.119882
1063 1 37.0038 2.97137 49.8227 0.126208
1060 1 38.9966 3.09099 48.0691 0.103024
1050 3 40.8712 0.0636061 45.2629 -0.113764
1214 2 64.5891 0.355779 46.5265 -0.151996
1217 2 64.4919 0.218343 44.9456 -0.124285
1212 1 63.8084 -1.68671 46.7948 0.0897293
1219 1 64.8854 -0.805148 44.6179 0.139845
1207 2 64.0049 -0.688703 48.7408 -0.255094
1211 2 63.6634 -0.70991 47.2058 -0.106812
1218 1 63.4567 0.19265 44.672 0.110395
1210 1 63.3152 -1.27115 49.334 0.129442
1213 1 62.6409 -0.43773 47.077 0.0739199
1215 1 64.2407 1.31945 46.8383 0.102087
1209 1 63.9042 0.334583 49.0834 0.137908
1208 1 65.0086 -1.07364 48.9633 0.113544
1222 1 64.7984 2.36582 44.5648 0.0963798
1223 1 66.2988 1.45657 44.6325 0.147375
1216 1 65.6225 0.205187 46.804 0.135813
1253 3 67.214 1.98386 48.0751 -0.120561
1254 3 67.2099 2.48167 46.9219 -0.134548
1974 1 0.218854 5.79538 49.7431 0.0960233
1972 2 1.26016 5.7103 49.3854 -0.201228
1973 1 1.62518 4.68705 49.6983 0.0912268
1969 2 2.08397 6.89351 49.985 -0.10663
1975 1 1.204 5.76935 48.2578 0.0805319
1026 1 3.09912 6.887 49.6107 0.0753696
1966 2 1.30703 8.19703 49.5229 -0.124866
1968 1 1.25649 8.22951 48.4058 0.0798463
1967 1 0.27616 8.17348 49.934 0.0955284
1018 2 2.07617 9.42502 50.0457 -0.0213319
1020 1 3.02582 9.72061 49.6279 0.0644629
1002 1 8.17698 4.52018 47.8863 0.0598826
1003 1 8.87911 4.18279 49.4169 0.088137
1001 2 9.02053 4.01041 48.3474 -0.0973755
1008 1 9.70042 5.36999 45.8968 0.0773364
1007 2 10.4285 4.64337 46.3095 -0.092323
1011 1 11.834 4.9764 44.624 0.111877
1012 1 12.2751 5.93893 46.0368 0.105212
1005 1 10.6382 5.57503 48.2678 0.0702569
1004 2 10.42 4.5839 47.88 -0.112095
1006 1 11.2303 3.95571 48.2281 0.0697538
1013 1 12.5688 4.17511 46.0177 0.0828935
1010 2 11.8571 4.97542 45.7263 -0.2201
1089 2 24.8631 10.2212 49.6452 -0.0792267
1091 1 24.6001 9.20088 49.9936 0.0784473
1088 1 25.3591 9.79606 47.4666 0.107603
1085 2 25.8165 10.1587 48.3892 -0.268029
1087 1 26.6872 9.54626 48.58 0.186041
1149 3 28.2115 7.25809 49.6072 -0.125815
1148 3 28.6775 8.22149 48.9302 -0.153377
1105 1 31.294 5.87867 47.3611 0.129932
1104 1 32.5273 5.01307 48.2275 0.173545
1107 1 32.0993 8.09789 48.2368 0.0851214
1102 2 32.2984 5.96609 47.7493 -0.268522
1103 1 32.9507 6.05687 46.8912 0.131564
1106 2 32.3998 7.16796 48.7366 -0.102522
1108 1 31.7117 7.04104 49.5437 0.11261
1109 2 33.9136 7.14457 49.1838 -0.141539
1112 2 34.0542 8.13398 50.4068 -0.0980985
1110 1 34.2063 6.14004 49.4899 0.124383
1114 1 33.5276 9.05349 50.1487 0.0683944
1067 1 39.5198 3.98126 50.2273 0.0909316
1150 3 36.7942 5.42532 47.2436 -0.193283
1111 1 34.6181 7.39377 48.3878 0.10782
1118 1 36.1194 8.62561 49.7336 0.0979688
1115 2 35.5999 8.36765 50.6692 -0.204674
991 1 73.7375 8.51715 44.3005 0.0739904
1984 3 76.5567 8.55471 47.9669 -0.117534
1202 1 73.8641 9.25371 45.8074 0.102808
996 1 75.9386 10.6389 44.7131 0.122525
993 2 75.6518 9.60095 44.4791 -0.229684
994 1 76.2631 8.91992 45.1113 0.142078
990 2 74.0627 9.41531 44.7292 -0.0897132
1985 3 77.6926 8.95518 48.3036 -0.114468
985 1 23.9428 10.6956 49.4071 0.059013
1086 1 26.1878 11.173 48.201 0.125107
1094 1 25.6667 12.0799 50.583 0.159071
1092 2 25.5715 10.9982 50.7957 -0.168974
1093 1 26.5648 10.6122 50.9604 0.141358
2089 3 27.459 13.338 50.5466 -0.151289
1193 1 52.6048 16.8726 49.8068 0.0992753
1190 2 53.0194 17.1923 48.8758 -0.244454
1192 1 53.6237 16.381 48.4746 0.111812
1256 3 53.7496 16.8165 44.9787 -0.117517
1371 1 61.909 16.8765 49.057 0.0657924
1082 1 30.9925 22.2115 44.4811 0.160979
2080 1 30.0673 17.2254 50.7237 0.122649
1083 1 31.2787 23.4255 45.8149 0.158465
1081 2 30.769 23.1667 44.8978 -0.298692
1084 1 29.7267 23.0875 45.163 0.181173
1141 3 30.0539 21.7328 47.0818 -0.137809
1140 3 30.7896 22.6462 47.5841 -0.145704
296 3 33.6679 24.2218 45.146 -0.321531
1191 1 52.2297 17.3389 48.1545 0.12235
1255 3 54.3581 17.9147 44.8136 -0.142872
1196 1 54.5887 18.2827 49.9091 0.055879
1205 1 56.8979 19.4038 46.1714 0.141894
1204 1 57.3225 20.9057 46.9503 0.205083
1198 1 55.1976 17.7822 47.3838 0.125039
1203 2 56.506 20.2273 46.7462 -0.284981
1206 1 55.8399 20.753 46.0394 0.140608
1201 1 56.5922 19.3645 48.7493 0.0858282
1200 2 55.8252 19.7669 48.0871 -0.0883993
1197 2 54.7464 18.6866 47.7394 -0.167042
1097 1 55.3563 20.6162 48.5781 0.0953463
1194 2 53.9177 18.4688 49.0606 -0.0844081
1199 1 54.0618 19.0209 46.9936 0.146942
1090 1 53.3318 19.3501 49.3264 0.0605364
1142 3 60.2608 20.8003 47.9956 -0.113195
1143 3 59.2997 21.4836 47.5356 -0.154251
2435 1 73.1111 20.4893 48.7286 0.089223
2223 2 74.1954 20.5476 48.6296 -0.211763
2224 1 74.6265 19.985 49.4883 0.0870673
1912 2 74.7561 22.016 48.5694 -0.0973958
2436 1 74.4468 19.9665 47.762 0.103095
1914 1 74.4245 22.5954 47.7081 0.0711766
1913 1 75.8222 22.0539 48.4903 0.0794581
1915 2 74.2871 22.6947 49.9845 -0.0885881
971 1 73.1856 22.6976 50.0631 0.0697141
2232 1 74.5719 22.1578 50.8867 0.0655888
1356 3 10.9901 24.156 48.3992 -0.10625
1357 3 11.5365 24.277 47.2821 -0.124368
1328 1 12.7278 27.3542 48.5687 0.144263
1324 1 12.91 27.8766 46.1948 0.0806644
1326 1 13.3644 25.9292 47.8474 0.170903
1325 2 13.6114 26.9678 48.0552 -0.274886
1323 1 14.5426 27.2157 46.0711 0.0902712
1322 2 13.8161 27.7511 46.7136 -0.0968166
1317 1 13.8812 29.9756 45.0666 0.0609404
1316 2 14.7222 29.9887 45.7727 -0.0990395
1319 2 14.4398 29.1545 47.068 -0.154175
1320 1 15.3151 29.1299 47.7394 0.140383
1321 1 13.7821 29.7365 47.6967 0.1188
1327 1 14.4847 27.0041 48.7328 0.138447
1318 1 15.574 29.6224 45.2414 0.0865783
1358 3 15.2481 29.6127 51.0126 -0.0975547
1359 3 15.0522 29.7231 49.7661 -0.165957
2293 3 19.0655 26.3525 44.9974 -0.193351
2441 1 18.9997 25.783 46.2123 0.263915
2294 3 18.153 25.4097 45.0721 -0.178511
1461 3 28.1028 27.4666 48.4437 -0.133298
2337 1 29.475 25.4383 44.5895 0.106713
1462 3 29.1369 26.7807 48.3337 -0.145593
1423 1 29.7215 29.1621 47.5741 0.1273
1422 1 29.7283 28.9027 49.2916 0.165676
1421 2 30.1762 29.5059 48.4993 -0.14954
1429 1 31.4817 27.3579 49.269 0.156922
1427 2 32.141 27.8587 48.5473 -0.128218
1428 1 31.9344 27.3844 47.596 0.0894277
1424 2 31.7499 29.3722 48.426 -0.108099
1430 2 33.6599 27.8462 48.9677 -0.234855
1431 1 33.9249 26.7971 49.1453 0.130356
1425 1 32.1683 29.7993 47.5114 0.0545258
1432 1 34.2974 28.2126 48.155 0.0882896
1433 1 33.8628 28.4508 49.8582 0.138404
1426 1 32.1901 29.8706 49.2637 0.0854922
273 1 32.8622 23.9491 45.835 0.253258
1184 1 59.0516 26.7596 44.6182 0.133621
1245 3 56.6111 24.4997 47.6314 -0.165522
1246 3 55.9336 24.0899 46.6506 -0.159905
1181 1 58.0135 27.6851 46.7138 0.0896972
2442 1 57.2905 26.2253 47.0386 0.191419
2434 1 55.0058 26.75 47.088 0.179665
2331 1 54.2349 27.8688 45.9994 0.10858
2130 1 58.1084 25.2643 44.7223 0.110438
2128 2 58.6028 26.0301 45.3172 -0.109912
2125 2 57.5715 26.833 46.2247 -0.166593
2124 1 56.5464 28.2302 44.8587 0.0891147
2122 2 56.3247 27.333 45.4277 -0.0899164
2123 1 55.9847 26.5738 44.6924 0.0829553
2433 2 55.1545 27.6052 46.4691 -0.282763
2330 1 55.4251 28.4215 47.148 0.14957
1470 3 56.8106 29.2812 50.2636 -0.127119
1469 3 56.0594 28.4068 49.736 -0.128209
1186 2 59.6004 25.3264 46.3184 -0.274861
1188 1 60.0349 25.9922 47.0649 0.109606
1187 1 60.4082 24.8468 45.8205 0.166131
1189 1 59.0537 24.5442 46.8685 0.178412
1918 2 74.7673 24.1164 49.9801 -0.153219
974 1 74.6215 24.8147 49.2045 0.0949857
1920 1 75.2781 24.4746 50.8625 0.0894432
1301 1 0.69874 37.0746 46.1451 0.115448
1297 1 -1.95287 37.6115 46.1376 0.158988
2300 3 0.0643411 36.3394 48.3442 -0.144996
2299 3 0.610638 36.9373 49.3172 -0.142892
2288 1 5.75896 37.1558 50.4543 0.0950739
1312 2 14.9836 31.505 46.2331 -0.224396
1315 1 15.0794 32.2303 45.4218 0.0890506
1313 1 14.1663 31.8949 46.8346 0.0997603
1314 1 15.8771 31.6587 46.8321 0.112115
2404 3 27.5681 35.1891 50.3678 -0.129804
1419 1 30.5025 31.7095 48.225 0.08034
1420 1 28.7679 31.2385 48.4329 0.119047
1417 2 29.8001 31.0191 48.7267 -0.217884
1418 1 29.9049 31.2989 49.7824 0.107218
2393 1 31.6282 35.7243 51.7962 0.156154
1535 2 57.6034 33.4532 50.166 -0.220229
1537 1 57.8455 34.4743 50.5066 0.11916
1556 3 57.1703 36.2477 47.7526 -0.139824
1557 3 58.3257 36.7472 47.5332 -0.118708
1538 1 56.5725 33.4543 49.7731 0.125295
1532 2 58.6239 32.9797 49.1446 -0.144194
1533 1 58.3382 32.3906 48.2814 0.125475
1522 2 62.8362 30.958 44.552 -0.1262
1524 1 63.2732 30.8374 45.5331 0.0788623
1523 1 61.8122 31.301 44.6277 0.133198
1534 1 59.5979 33.3745 49.1092 0.143666
2503 3 62.9803 35.4728 49.6864 -0.129986
2504 3 62.6389 34.8447 48.6491 -0.109154
1042 3 4.85995 3.63772 53.5645 -0.10095
1065 1 38.6538 3.51179 51.6683 0.0854745
1251 3 61.4005 -0.706708 52.5278 -0.0992729
1252 3 62.3158 0.110169 52.7052 -0.101702
1015 1 0.631615 9.79129 51.5561 0.125261
1970 1 2.15387 6.83238 51.0788 0.0982654
1031 3 3.13981 9.35109 53.7342 -0.339751
1014 2 1.58552 10.0715 51.1154 -0.17681
1032 3 2.91278 10.6581 54.4099 -0.14895
1041 3 6.05712 3.85302 53.0211 -0.105964
1016 1 3.54372 8.89566 54.4921 0.374864
1037 3 19.1064 7.74457 54.8499 -0.109137
1038 3 19.8345 6.80579 54.4893 -0.0895485
2662 1 17.1565 10.1188 54.0919 0.179923
1096 1 24.753 9.70425 52.4497 0.0784626
1113 1 33.582 7.7437 51.2637 0.0711147
1117 1 36.0697 7.42004 51.0648 0.0880329
1116 1 35.8447 9.17647 51.3605 0.0835026
2083 3 46.3346 7.88841 57.4236 -0.0873952
2084 3 46.1554 7.98153 56.1559 -0.087042
1017 1 2.09381 10.8815 51.5863 0.168211
1989 3 7.60642 11.3208 57.3273 -0.171521
2663 1 18.0278 11.7305 53.8119 0.139489
2660 2 17.1274 11.1422 53.7392 -0.304815
2661 1 16.2984 11.4963 53.1473 0.130502
992 1 23.7235 10.9659 51.9308 0.0626541
2090 3 27.2755 13.7607 51.7283 -0.185766
1095 2 24.7605 10.7176 52.1103 -0.0909637
1099 1 24.7643 11.4774 54.135 0.0834873
1101 1 25.359 12.7056 52.9251 0.121001
1098 2 25.3564 11.6514 53.2273 -0.225262
1100 1 26.4077 11.4163 53.4248 0.104458
1120 1 26.9597 15.6174 53.5941 0.115335
1119 2 27.5589 15.1086 54.3692 -0.223888
1122 1 26.9765 15.1542 55.3184 0.0800734
1121 1 27.6412 14.0741 54.0697 0.122981
2079 1 31.3267 15.9527 51.0424 0.099677
2073 1 28.8006 15.6542 52.3688 0.137923
2072 1 30.1719 14.8063 53.0213 0.0959681
2071 2 29.5764 15.7074 53.1023 -0.146659
2075 1 31.4798 16.8493 53.4374 0.058566
1124 1 28.7977 16.8701 54.7493 0.0650213
1123 2 28.9363 15.8514 54.5064 -0.080561
1125 1 29.5754 15.4529 55.3214 0.0583046
2074 2 30.5359 16.946 52.8534 -0.086506
2077 2 30.9135 16.9414 51.3426 -0.230018
2078 1 31.7169 17.6614 51.1957 0.100425
1131 1 30.1239 17.8796 53.1555 0.0649293
2180 1 44.7266 21.2095 51.9378 0.0887022
2182 2 45.6205 20.6795 53.9596 -0.233371
2183 1 45.5971 19.622 53.6873 0.133579
2179 2 44.8805 21.5496 52.9534 -0.132923
1236 1 44.547 22.4896 53.2914 0.0885961
2185 1 45.1868 20.7589 54.9491 0.114084
2184 1 46.6868 21.0069 54.1187 0.137095
2194 3 48.5282 18.8812 55.339 -0.115519
2195 3 48.1666 17.9324 56.0477 -0.0952148
2203 3 56.8423 22.057 56.6186 -0.110841
2202 3 56.1207 22.9111 57.2121 -0.117919
129 1 7.53233 25.5238 54.3775 0.0516401
1463 3 32.3444 28.1282 52.6622 -0.106943
1464 3 32.7079 27.0339 52.1433 -0.12075
2104 1 57.9602 25.1949 57.0602 0.174455
2101 2 57.3846 25.382 56.1824 -0.315352
2102 1 57.2305 24.6005 55.4519 0.202289
2103 1 56.9142 26.3612 56.0331 0.140472
1230 1 72.9367 26.1358 54.2521 0.0414549
2405 3 27.3983 35.3768 51.5855 -0.146679
2387 1 29.1362 36.7401 54.2308 0.081888
2395 1 30.0209 35.8524 51.0536 0.146537
2392 2 30.5745 35.9533 52.0032 -0.266973
2394 1 30.1579 35.171 52.665 0.151646
1452 3 33.3909 34.8113 53.1401 -0.138504
1451 3 33.4866 33.8768 53.9927 -0.0943423
2388 1 28.2525 37.3173 52.775 0.143304
2389 2 30.4551 37.4108 52.549 -0.108336
1536 1 57.6486 32.7858 51.0205 0.126092
1561 3 57.0816 37.4003 54.1233 -0.140737
1504 1 60.326 36.9381 51.5507 0.124126
1503 1 61.9362 37.1924 52.2713 0.126002
2631 1 28.221 -1.73428 58.1502 0.091526
2106 1 68.5763 -1.14249 62.6563 0.0834177
2107 1 67.6293 0.398267 62.6808 0.0970196
2105 2 67.9685 -0.430961 63.2191 -0.14711
2112 1 69.9675 -1.0379 64.3718 0.0702104
1978 3 16.7416 6.17047 60.3649 -0.082985
1979 3 16.3644 5.14966 60.9575 -0.0802488
2007 1 31.4495 8.58202 59.5814 0.0755172
2004 1 32.89 9.95578 61.164 0.0773953
2006 2 31.889 9.53482 59.2579 -0.0992841
2003 2 33.1508 9.97544 60.1171 -0.112729
2008 1 32.1547 9.4977 58.221 0.0678928
2002 1 34.0697 7.95832 59.937 0.123075
2000 2 34.3785 9.02478 59.8535 -0.101477
1137 3 36.1408 5.96944 61.8267 -0.10996
1136 3 35.7154 5.83513 60.6424 -0.120947
2001 1 34.6489 9.17928 58.7766 0.0697376
1996 2 35.6211 9.39286 60.7576 -0.213542
1998 1 35.4664 9.29092 61.8655 0.10833
1997 1 36.0077 10.4179 60.6519 0.0817679
1999 1 36.4872 8.69679 60.614 0.139391
1815 1 53.6187 9.67382 59.6787 0.0507763
1892 1 4.57195 10.5886 61.1572 0.0996914
1894 1 3.13789 11.5538 61.5201 0.0930517
1891 2 4.20357 11.5345 61.5481 -0.216835
1896 1 4.56224 12.653 59.6693 0.0880982
1895 2 4.79506 12.7647 60.7458 -0.0963763
1903 1 6.47229 14.2085 59.1933 0.0899874
1902 1 6.47943 15.0989 60.6892 0.0640612
1901 2 6.88124 14.2135 60.2343 -0.0929163
1905 1 8.76258 15.2612 59.703 0.0960812
1904 2 8.44531 14.3443 60.2004 -0.228773
1898 2 6.35209 12.9398 60.992 -0.124381
1907 1 8.88574 13.5206 59.6432 0.128816
1906 1 8.81886 14.3537 61.2303 0.0919999
1899 1 6.57321 13.0362 62.0706 0.0676495
1897 1 4.26468 13.6672 61.0483 0.0644663
1900 1 6.84081 12.0562 60.6612 0.104657
1893 1 4.45016 11.5639 62.6156 0.0867057
2011 1 30.5558 10.8868 60.4378 0.091262
2009 2 30.8891 10.7418 59.4265 -0.205799
2010 1 29.9781 10.6318 58.8507 0.082081
2012 1 31.3318 11.6817 59.095 0.0822286
2005 1 33.4881 11.0204 59.8932 0.0668892
2093 3 35.0127 16.5848 63.7504 -0.0857693
2189 3 63.4676 12.036 59.6198 -0.0867902
2188 3 63.2376 10.7941 59.5482 -0.0867905
2094 3 34.4437 17.2531 62.843 -0.08576
2398 3 40.5278 18.024 60.507 -0.0832359
2399 3 40.9749 18.0302 61.682 -0.0890524
2428 1 68.3303 30.528 60.7418 0.0871007
2520 3 71.8806 29.4139 63.3559 -0.130073
2519 3 72.0189 29.1882 64.5965 -0.099219
2418 1 77.2203 29.9374 62.0414 0.0379367
2424 1 77.7893 29.3935 61.774 0.024015
2209 1 -2.53338 37.3003 60.1213 0.0867232
2217 1 10.1432 35.4015 62.806 0.0728953
2216 2 11.0631 35.1499 63.3123 -0.070979
2218 1 10.7618 34.4452 64.1391 0.057526
2221 1 12.2935 34.9566 61.4777 0.0969669
2213 2 11.7939 36.4032 63.7659 -0.148707
2214 1 12.7214 36.7634 63.3474 0.0921207
2219 2 12.0225 34.353 62.3132 -0.214204
2220 1 11.5356 33.4667 61.8697 0.0883522
